"T1_1H_R1";"T1_2H_R1";"T1_3H_R1";"T1_4H_R1";"T1_5H_R1";"T1_6H_R1";"T2_1H_R1";"T2_2H_R1";"T2_3H_R1";"T2_4H_R1";"T2_5H_R1";"T2_6H_R1";"T3_1H_R1";"T3_2H_R1";"T3_3H_R1";"T3_4H_R1";"T3_5H_R1";"T3_6H_R1";"T1_1H_R2";"T1_2H_R2";"T1_3H_R2";"T1_4H_R2";"T1_5H_R2";"T1_6H_R2";"T2_1H_R2";"T2_2H_R2";"T2_3H_R2";"T2_4H_R2";"T2_5H_R2";"T2_6H_R2";"T3_1H_R2";"T3_2H_R2";"T3_3H_R2";"T3_4H_R2";"T3_5H_R2";"T3_6H_R2";"ExpT1";"ExpT2";"ExpT3"
"G202";0.1722961;0.3199159;-0.207462;0.4267802;-0.2807713;-0.5159974;0.400967;2.618641;3.113512;2.987343;2.902729;2.737373;0.7523923;2.675731;2.843447;3.270222;2.913806;2.247602;0.02271797;0.1155199;0.45784;-0.4957149;-0.5253177;-0.5506;0.7715152;2.354856;2.793673;2.626705;2.519947;2.416115;0.968301;2.425577;3.038491;2.931312;2.509514;2.087308;"Non";"Sur";"Sur"
"G206";-0.4452463;0.4201855;0.182619;-0.2897754;-0.3929007;-0.5568044;0.1994565;0.1594169;-0.3498888;-1.514616;-1.895393;-2.00631;-0.08862795;0.2321886;-0.9250538;-1.620593;-1.525454;-1.898032;-0.1924206;-0.1214637;0.1109078;-0.06096622;-0.05828407;-0.734794;-0.3260591;-0.4717302;-0.4801976;-1.673609;-1.048685;-1.78951;-0.7016167;0.1442591;-0.641037;-1.305822;-1.401387;-2.001928;"Non";"Sous";"Sous"
"G208";0.04938677;0.1258186;-0.2339396;-0.1591152;-0.231499;-0.5228013;0.4323444;0.1958277;-0.1574544;0.1540995;1.461746;2.441215;-0.02853519;0.2581458;0.09380104;0.5791771;1.285088;2.07826;-0.5426483;-0.3557787;0.08573699;-0.5873021;-0.07612076;-0.62012;0.08095648;-0.2685934;-0.0936841;-0.3550459;1.275771;2.242558;0.06418935;-0.08995912;0.1624749;0.1683053;1.791152;1.986371;"Non";"Sur";"Sur"
"G211";-0.1963906;0.3783659;-0.3507484;0.3519348;0.229777;-0.3320395;0.2950537;1.441835;2.759214;2.560494;2.575667;2.284711;-0.3964556;1.968193;2.859717;2.655122;2.737959;2.022766;-0.06910779;0.2032164;0.1342165;-0.3338817;0.07598797;-0.9867381;0.1204798;2.041304;2.595854;2.514778;2.512266;2.301076;-0.2290377;2.445564;2.726929;2.430749;2.45595;2.096623;"Non";"Sur";"Sur"
"G219";0.1118418;0.07732111;-0.5202825;0.7988232;0.001637789;-0.6033463;0.1753132;2.461319;2.719511;2.486562;1.85308;2.240175;0.5591425;2.409029;2.463525;2.200291;1.999275;1.938992;-0.6381858;0.2888075;0.2259629;-0.8379063;-0.5302922;-0.8981478;0.5450947;2.280778;2.428455;1.967563;2.021054;2.173164;0.6665959;2.572691;2.454582;2.069955;1.930276;1.680082;"Non";"Sur";"Sur"
"G224";-0.1725756;0.4077759;-0.04211122;-0.5935133;-0.5580877;-0.4234079;-0.3875924;0.1030111;-0.7389464;-1.516537;-1.656159;-1.743019;0.02906254;-0.7919683;-1.345938;-2.669037;-1.375245;-2.015083;-0.4615742;-0.1454369;-0.7401408;-0.8595745;-0.6415005;-0.7215712;0.4014259;-1.176466;-0.4975176;-1.657319;-1.289038;-2.312454;0.0360508;-1.527279;-1.47572;-1.933752;-2.099381;-2.28974;"Non";"Sous";"Sous"
"G226";-1.060442;1.938694;1.574393;-0.4717652;0.7681879;-2.028834;-0.9154465;1.803875;0.5660344;-0.2206283;0.3822011;-3.401448;-1.431168;2.147891;0.9747467;0.4297227;0.1714589;-2.954209;-1.442608;1.967079;2.69552;-0.8710988;-2.787453;-2.150468;-1.478623;-0.8865692;0.3539084;-2.962306;-4.806961;-4.606384;-0.4737731;2.012307;2.257459;-0.4915221;-2.214345;-2.356709;"Sous";"Sous";"Sous"
"G231";-0.3671307;-0.1973513;0.04328266;0.4658637;-0.3689814;-0.4940277;1.013696;2.627804;3.613455;3.130333;2.613693;3.039507;1.19146;3.006511;3.453638;3.15238;2.815768;2.795849;-0.05805545;0.03121727;0.6701999;-0.2429918;-1.168161;-1.140757;1.371201;2.95334;3.435568;2.786587;2.563336;2.973328;1.160325;3.05492;3.554615;2.753681;2.472162;2.517391;"Non";"Sur";"Sur"
"G234";0.1170011;0.0465396;-0.2771457;0.05186051;-0.4104417;-0.5545692;1.012056;3.485186;4.074534;3.193226;3.174617;3.431288;1.191058;3.693568;4.063323;3.183649;3.222553;3.196823;-0.1129618;0.2169939;0.4425876;-0.641913;-0.9025887;-0.88567;1.452101;3.584967;3.933485;2.795874;2.968793;3.235202;1.734085;3.760942;4.078913;2.859117;2.748506;3.038625;"Non";"Sur";"Sur"
"G235";-0.2190633;0.05249922;-0.008496431;0.4995775;-0.2681455;-0.3587437;0.3869758;2.053393;3.232668;2.895995;2.690911;2.906102;0.5345615;2.275531;3.007317;2.903243;2.753919;2.506633;-0.03023339;-0.1894638;0.4836594;-0.5010954;-0.5601412;-1.077098;0.5929892;2.213808;2.84977;2.539072;2.48357;2.56959;0.73303;2.288716;3.049307;2.659868;2.533863;2.557289;"Non";"Sur";"Sur"
"G236";0.1101183;0.207218;-0.08622492;0.7911142;-0.2289541;-0.3499212;0.7647208;3.355714;4.816933;3.92448;3.184659;3.225108;0.9643787;3.457261;4.605098;3.956818;3.277342;2.96372;0.04061426;-0.1710307;0.61384;-0.407448;-0.7215628;-1.277444;0.8609944;3.473518;4.343523;3.423901;2.964983;2.943495;1.307026;3.543688;4.631608;3.656783;2.937371;2.832226;"Non";"Sur";"Sur"
"G237";-0.502092;0.3776572;-0.9339449;-1.843161;-2.096049;-2.320398;-0.9507907;-0.9295966;-1.802836;-2.57131;-3.012559;-2.05896;-0.7720905;-0.7198077;-1.320088;-2.175826;-2.905069;-1.680366;-1.112598;0.4236801;0.2933621;-0.1314628;-0.1680359;-0.9258028;-0.1894144;0.3882164;-0.5449787;-1.868058;-2.193122;-2.856082;-2.292651;0.1290736;-1.52878;-2.529274;-2.342295;-3.039818;"Sous";"Sous";"Sous"
"G238";0.4623677;-0.05656926;-0.1050989;-0.3273051;-0.3396786;-0.7147324;0.7606565;1.99565;3.214037;3.142371;2.586981;2.683428;0.8451157;2.57012;3.264308;3.004856;2.652058;2.273818;0.03484621;0.1423145;0.3563978;-0.3511774;-0.4914596;-0.4293083;0.5234975;2.694157;3.143379;3.224169;2.753743;2.512611;0.8151623;3.234086;3.343897;3.322896;3.082985;2.262119;"Non";"Sur";"Sur"
"G242";-0.1732518;0.05004459;-1.667918;-1.861917;-2.705611;-1.019351;-0.6086549;-0.04413223;0.1964881;-2.986805;-2.834456;-3.01149;0.8088762;-0.7648696;-1.683799;-2.863953;-3.061204;-3.024864;-2.115802;-0.05403893;-0.7815206;-0.8276898;-0.9619196;-1.439836;-2.068594;2.228633;-0.05759021;-2.442567;-2.477174;-2.928931;-3.224363;0.06914774;-1.972827;-2.891058;-3.061204;-3.131875;"Sous";"Sous";"Sous"
"G245";-0.5381939;0.316462;-0.9654701;-1.542552;-2.412878;-2.190664;-0.5916241;-1.273785;-1.358462;-2.313337;-2.333732;-2.717241;-1.223069;-0.1041008;-1.623486;-2.344466;-2.845185;-2.289715;-0.9973026;0.5032525;0.5535651;-0.3133433;-0.2597154;-0.9538174;0.08173038;0.3579853;-0.1509076;-1.936489;-1.907924;-2.634682;-1.597285;0.3697027;-1.041455;-1.587491;-2.217495;-2.352743;"Sous";"Sous";"Sous"
"G250";0.006581258;2.629883;0.2391135;0.1990867;0.1191646;-0.480778;0.9797314;3.711528;3.093925;3.218739;2.973385;3.443995;1.718263;4.231368;2.99784;3.616769;3.394308;3.284822;0.3320663;2.283491;1.261984;-0.168552;-0.6439344;-0.7629065;1.312267;3.317176;3.220436;2.476119;2.707935;2.911601;2.223825;3.484342;3.038371;3.101735;2.964523;3.123638;"Non";"Sur";"Sur"
"G255";1.125126;5.128833;6.064729;6.69939;5.692798;2.66624;-0.01074647;-0.3839425;-0.1167537;0.1902441;0.0545775;-0.1381441;1.679554;6.464302;6.117074;6.370628;5.653134;1.708834;0.8655165;4.797246;6.628355;5.567991;4.035147;3.203337;0.1776442;-0.2621194;0.2952528;0.172856;0.1865632;-0.2744444;3.056382;6.351222;6.637491;5.537454;3.944264;2.169159;"Sur";"Non";"Sur"
"G256";-0.2083654;-0.533841;0.1361654;0.1268396;-0.04298797;-0.5213069;0.74263;2.370595;3.098272;2.586934;2.355925;2.268066;1.017784;2.691075;3.043189;2.864218;2.380998;1.784225;-0.01498912;0.05965717;0.4209833;-0.4640719;0.03975041;-0.6913228;0.7196788;2.64258;3.059642;2.049286;2.136607;2.047674;1.063367;2.572001;3.081004;2.51548;2.268748;1.915935;"Non";"Sur";"Sur"
"G258";-0.1974844;0.4796585;0.09779293;-0.5439012;-0.1350218;0.4083351;0.01601863;4.719946;7.837703;3.073009;2.474472;1.945132;1.764334;3.677357;4.936082;2.370083;2.623185;2.327915;-0.529744;0.1289273;0;0.882262;-0.1180178;0.7879044;0.1451861;6.674326;7.002655;3.375815;2.152866;2.263597;0.8931977;4.199964;4.132195;2.906194;1.203573;2.122992;"Non";"Sur";"Sur"
"G270";0.6266672;-0.3848303;0.1205615;-0.7798511;-0.374328;-0.9538318;1.978265;2.360903;2.840431;2.805634;2.843351;2.915889;1.69653;2.3815;2.573788;2.361694;2.560456;2.656544;0.5919362;0.2020729;0.269434;-0.4808475;-0.2571012;-0.5522047;2.126073;2.704186;2.51375;2.656458;2.925512;2.589324;1.998141;2.640653;2.504041;2.452362;2.862287;2.64049;"Non";"Sur";"Sur"
"G272";-0.0045619;0.7978104;-0.4701544;-0.4489927;-1.38599;-1.225758;-0.2746512;-0.6140122;-0.843808;-1.862877;-2.334926;-2.156955;-0.1556518;-0.2405659;-0.7903414;-2.061909;-2.107338;-1.79928;-0.8847387;0.6308372;0.1910842;-0.09614717;-0.3163079;0.2173292;-0.371319;0.2620969;-0.3936247;-1.876292;-2.67494;-2.528306;-1.376506;0.06189822;-0.6425932;-1.733999;-1.651569;-2.807982;"Non";"Sous";"Sous"
"G278";0.1912447;0.3002943;0.0423544;0.3167441;-0.1533467;-0.41521;0.3738616;1.427111;2.015274;2.210472;2.050208;2.385536;0.4979874;1.639544;1.856621;2.246764;2.213565;2.064053;-0.1771639;0.02057243;0.4080626;-0.3597028;-0.4906756;-0.6376614;0.418772;1.472344;1.762239;2.011416;2.129742;2.119835;0.4919725;1.545004;1.960054;2.065604;2.237558;2.198629;"Non";"Sur";"Sur"
"G279";-0.528235;0.01930856;0.1598567;0.8231393;1.173104;0.1372326;2.595689;3.442555;2.602135;1.996925;1.649462;2.151571;2.80666;3.138434;2.999699;2.29318;1.686847;2.570193;-0.01163531;0.3894296;-0.05733276;1.073823;0.9752344;1.004567;2.838373;3.151083;3.030621;2.38818;2.243071;2.397987;3.116436;3.160153;3.005997;2.638772;2.06846;2.321814;"Non";"Sur";"Sur"
"G285";-0.8461527;0.3477505;-0.773;-2.288559;-2.538919;-2.262598;-1.035297;-0.585628;-1.223159;-2.680968;-2.850121;-2.588302;-1.280991;-0.0551962;-0.7048103;-2.151123;-2.616443;-2.606394;-1.797588;0.4246758;0.3148497;-0.4606462;-0.3186033;-1.113082;-0.1013912;1.041973;0.0188575;-2.036623;-1.663071;-2.743326;-2.367662;0.6324414;-0.5885978;-2.27331;-1.806694;-3.091454;"Sous";"Sous";"Sous"
"G288";-0.03178125;-0.3305289;0.06096014;-0.0908624;0.1336461;0.7132898;-0.09743766;-0.5363982;-1.11055;-1.693589;-1.742722;-2.173268;0.2168541;-0.3944245;-0.293712;-0.9386526;-1.365392;-2.019837;-0.1030772;0.06988559;-0.1624364;0.5614552;1.243524;0.7766743;-0.3111358;-0.3630379;-1.012811;-0.8676763;-1.618652;-2.576434;-0.4490925;0.1267824;-0.04618402;-0.5793911;-1.428224;-2.066424;"Non";"Sous";"Sous"
"G289";-0.2480301;0.3949233;0.02849775;0.2254776;0.1914271;-0.07468195;0.2588265;1.750207;2.133719;2.427431;2.170315;2.15837;0.1278452;2.16206;2.418485;1.629476;2.786189;2.252346;-0.09212341;-0.3696432;0.2237403;-0.4504899;-0.7295466;-0.9695078;0.4968515;1.996334;2.153435;2.422151;2.212532;1.931449;-0.129772;2.611298;2.176505;2.52676;1.969611;2.176155;"Non";"Sur";"Sur"
"G290";0.7407935;0.2662586;-0.3413958;-0.4421573;-0.4906999;-0.773779;-1.111394;-1.145519;-1.90354;-0.9854507;-0.92993;-2.3036;-0.7758058;-1.026606;-1.574447;-1.109873;-0.9332643;-1.909039;0.9107852;-0.3607885;-0.1038159;0.4054674;-0.4410546;-1.339906;-0.5141868;-1.530697;-1.446427;-0.6574599;-0.6518369;-2.161505;-0.6215341;-1.410735;-1.22193;-0.7570693;-1.143389;-2.34473;"Sous";"Sous";"Sous"
"G291";-0.2191789;-0.008525748;-0.4044831;-0.4281701;-0.3770187;-0.7624556;0.2687646;0.0340522;1.075037;1.418869;2.140713;2.409835;-0.3314434;0.1291595;1.283716;1.620098;2.376778;2.208376;-0.1427909;0.01918068;-0.8777313;-0.2666989;-0.1665379;-1.172836;0.1284526;0.3840346;0.7158746;1.66781;2.919135;2.317278;0.0785705;0.7723068;1.010092;2.217293;3.024029;2.370649;"Non";"Sur";"Sur"
"G293";0.4127875;-0.4177495;-0.129676;0.2331938;0.02814497;-0.3757921;0.4141449;0.479416;2.016277;2.305073;2.424389;2.468495;0.3229366;0.8141006;1.579885;2.445846;2.73535;1.98425;-0.03302137;-0.4356894;0.08368784;0.08376014;-0.01188094;-0.6272755;0.1718852;1.06803;1.662021;1.884873;2.365723;2.1285;-0.02284729;1.130652;1.607093;2.563272;2.653081;2.108997;"Non";"Sur";"Sur"
"G294";-0.007005301;-0.06960589;-0.2175735;0.2189517;-0.229346;-0.3612877;0.4689462;1.836817;2.716831;2.524138;2.267187;2.202339;0.4442546;1.901718;2.538123;2.408975;2.293415;1.836498;0.2007456;0.07913184;0.1608877;-0.3565661;-0.4962596;-0.9366992;0.6946432;1.83764;2.361278;2.200763;2.005768;2.05566;0.6224096;2.006295;2.498977;2.156992;1.921034;1.845049;"Non";"Sur";"Sur"
"G299";-0.1434668;0.5684961;0.3899725;0.6702266;-0.02941566;-0.3227795;0.4416649;1.56483;1.531914;1.61867;1.775203;2.251062;0.3341389;1.479862;1.186831;1.497695;2.131259;2.090623;0.06576977;0.02428372;0.1767645;-0.08437837;-0.3458947;-1.029718;0.4620426;1.095095;1.457838;1.251437;1.995674;2.184047;0.531114;1.123741;1.686102;1.654292;2.333895;2.153008;"Non";"Sur";"Sur"
"G306";0.09062772;0.01410395;-0.04604672;0.6847206;-0.2711558;-0.1049736;0.6979083;2.706339;3.859972;3.77484;3.557728;3.896625;0.7660165;2.846901;3.841228;3.691654;3.7276;3.684008;-0.1598818;0.04008181;0.4653996;-0.4163347;-0.6298953;-1.168347;0.9604411;3.068609;3.711733;3.694212;3.699708;3.759031;0.9708475;3.280332;3.920486;3.639222;3.546582;3.690444;"Non";"Sur";"Sur"
"G308";0.01135495;0.7131184;0.3261309;0.4929475;0.5566141;0.2435644;-1.049501;-1.9546;-2.833602;-3.31148;-3.151163;-2.897563;-1.223581;-2.894891;-2.25615;-4.16214;-3.087801;-2.262243;0.02338717;-0.1455726;-0.01603537;0.1684373;0.8223555;0.7715484;-1.057533;-3.923617;-3.012201;-3.515145;-3.894574;-3.648909;-1.135574;-3.965311;-3.935617;-3.663108;-3.847237;-4.233383;"Non";"Sous";"Sous"
"G319";-0.05238782;0.2825478;-0.1336894;0.3798147;-0.09804894;-0.5045241;0.6846319;2.527052;3.275447;3.193683;2.960428;2.907898;0.6220139;2.633742;3.204531;3.065098;2.933375;2.685445;-0.2372811;-0.3057035;0.5619372;-0.274609;-0.1896684;-0.8092739;0.8041374;2.708901;3.186805;3.135623;2.978429;2.724228;0.6461762;2.940826;3.247293;3.123502;2.877147;2.670214;"Non";"Sur";"Sur"
"G322";0.03500147;0.1234023;-0.1667276;0.4356637;-0.1530882;-0.3475013;0.4915221;2.213407;2.950459;2.612123;2.401183;2.363125;0.8140858;2.290807;2.572781;2.658358;2.356499;1.838219;0.01163123;0.1982017;0.3123508;-0.3967839;-0.3230019;-0.8277959;0.8432432;2.232974;2.647078;2.381172;2.219236;2.080166;1.06551;2.253317;2.752113;2.497245;2.139556;1.756283;"Non";"Sur";"Sur"
"G329";0.1210305;0.4543008;0.01943279;0.5033026;-0.1424706;-0.6023876;0.7507026;2.80384;3.584215;3.348576;3.134176;3.273834;0.8223039;2.870547;3.358993;3.420892;3.189078;2.807189;0.2703769;0.1768902;0.5487886;-0.3869781;-0.5508873;-1.017908;1.050847;2.584795;3.238303;2.910702;2.766039;2.857135;1.201195;2.807527;3.424858;3.073677;2.864249;2.670128;"Non";"Sur";"Sur"
"G331";-0.06491035;0.07922189;-0.04810368;0.3803211;-0.08656881;-0.6135441;0.2451135;0.8961891;1.91961;2.254509;1.873752;2.428267;0.3605544;1.183883;1.900541;2.392134;2.383998;2.404787;0.04443648;-0.3156967;0.3664826;-0.2459226;-0.5214005;-0.5784097;0.2036735;1.361914;1.826182;2.144586;2.363788;2.609901;0.2279221;1.36236;1.939826;2.34811;2.311242;2.464998;"Non";"Sur";"Sur"
"G333";0.164104;0.2942098;-1.872605;-1.379686;-1.045552;-0.4748376;-0.1323131;0.1434504;-1.411145;-0.7233834;-1.692965;-3.61608;-0.2444808;-0.9250779;-2.607534;-2.571436;-3.60291;-3.640865;-0.2288263;-1.720971;-1.326541;-2.541831;-1.664403;-0.8194619;-0.5270405;-1.226414;-0.7432396;-3.028102;-4.197018;-4.204096;-0.4206489;-2.277201;-2.46843;-3.198125;-4.178151;-4.274953;"Non";"Sous";"Sous"
"G335";0.3713663;-0.4377997;0.3184865;-0.3361734;-0.130756;0.9191383;-0.2426695;0.1585463;0.4973633;-2.363701;-2.461683;-2.614401;-0.07540216;0.3503876;0.3224514;-1.466926;-1.60398;-1.699494;0.3884971;0.4630261;-0.1951744;0.8789864;0.3837988;0.6192723;-0.2900751;0.9491757;0.301367;-0.6171339;-1.072411;-2.567995;0.2449626;1.144334;0.2382545;-0.551379;-1.282721;-2.072864;"Non";"Sous";"Sous"
"G336";-1.072379;0.4687842;-0.8113454;-2.004522;-2.473523;-1.302639;-0.555022;-0.7228516;-1.629377;-2.367359;-2.630269;-2.481122;-0.6220855;-0.5010072;-1.89688;-2.409246;-2.631042;-2.21966;-0.1861715;-0.03687517;0.0517408;-0.2432043;-0.3958407;-0.728226;-0.2850798;0.8155317;-0.03253114;-1.729269;-0.5538847;-2.449879;-1.774773;0.6752244;-0.4992555;-2.163185;-1.489271;-2.801159;"Sous";"Sous";"Sous"
"G337";-0.3647643;-0.8618114;0.07120048;-0.0779343;-0.1941774;0.6063742;-0.4712701;-1.841285;-4.137293;-3.507707;-2.108034;-2.358268;-0.4079008;-3.429067;-2.566581;-3.561516;-2.937106;-1.42891;0.01261478;-0.2361643;-0.6777862;0.1054274;0.1908535;0.5462767;-0.4233094;-2.403438;-3.065384;-2.505177;-2.29432;-2.12215;-0.4241934;-2.343738;-3.785498;-2.962716;-2.5402;-2.184;"Non";"Sous";"Sous"
"G349";-0.02070889;-0.08749141;0.02932375;0.3347211;-0.451743;-0.3728398;0.3831097;1.70618;2.761993;2.878938;2.631501;3.064105;0.6765778;2.019366;2.71699;2.989312;2.986213;3.037361;-0.06462693;-0.2724479;0.3617478;-0.5081798;-0.7475389;-0.8242131;0.4705995;2.205472;2.459404;2.759354;2.959962;2.942386;0.5279697;2.249368;2.771981;2.847678;2.757705;2.925604;"Non";"Sur";"Sur"
"G354";0.2713925;0.3813521;1.090492;0.19459;0.6238678;0.7901559;1.699179;0.8971693;-1.424512;-2.2457;-2.309017;-2.502803;1.949249;0.680185;-1.057456;-2.767607;-2.421713;-1.56332;-0.3088087;1.078799;1.044884;0.3323635;0.6192811;0.9859051;1.955136;0.4731132;-0.5332683;-3.982139;-4.09735;-2.529344;1.471756;0.2675839;-0.9898735;-3.285146;-3.444762;-3.239032;"Non";"Sous";"Sous"
"G355";0.1861933;0.07118429;0.702342;0.2516833;0.2613236;0.3410303;1.700861;0.9588086;-1.049771;-2.407169;-2.185506;-2.987892;1.988294;0.7592972;-1.204845;-2.177575;-2.957125;-1.878491;0.09078588;1.244586;1.037686;0.3506708;0.7575675;0.8588205;1.492009;0.7705633;-0.6282563;-3.499353;-4.535174;-2.702652;1.472477;0.1914356;-1.296939;-3.142744;-3.629572;-2.996306;"Non";"Sous";"Sous"
"G358";0.2233231;-0.7915435;-1.230448;-1.306868;-0.8904536;-0.5036968;0.02057252;-0.4010191;-2.172691;-1.8416;-1.920773;-2.425115;-0.1904041;-1.277759;-2.555516;-2.715708;-3.03378;-2.894906;-0.1707938;-0.9559662;-1.56202;-0.9984907;-1.33804;-0.6884762;-0.663895;-1.404377;-1.367309;-2.575962;-3.043726;-2.705208;-0.6662152;-2.133868;-2.984467;-3.192445;-3.113303;-2.876001;"Non";"Sous";"Sous"
"G359";-0.2058688;-0.7440595;0.07301965;-0.3302663;0.2736074;0.5618133;-0.2243924;-1.552442;-2.799306;-2.726706;-2.149946;-2.689648;-0.3588162;-2.309704;-1.656932;-3.993912;-2.641752;-1.848933;-0.05943162;-0.1836066;-0.3863134;-0.03368231;-0.0246094;0.8166313;-0.592496;-1.940649;-2.009475;-2.551668;-2.488087;-1.726002;-0.180506;-2.13475;-2.865418;-2.599588;-3.176781;-2.292486;"Non";"Sous";"Sous"
"G363";-0.05234204;0.1787567;-0.09076315;0.308056;-0.07515318;-0.2705677;1.596037;3.129672;3.243358;2.917689;2.671779;2.571532;1.657681;3.271275;3.138635;3.078894;2.606436;2.285251;-0.01072056;-0.1575505;0.3026911;-0.3902294;-0.2223771;-0.7313724;1.994583;3.054216;3.182119;2.28227;2.546336;2.433169;1.922297;2.999953;3.264223;2.574575;2.397736;2.117923;"Non";"Sur";"Sur"
"G368";-0.4735322;0.1403992;0.006884848;0.3905324;0.3307109;-0.4585341;-0.07873435;1.172768;1.9518;2.711815;1.889155;2.214499;0.674973;1.035096;1.490221;2.260575;2.405244;1.862522;-0.1270453;-0.1887418;-0.05612378;-0.3481921;0.007198162;-0.6172347;0.2143783;0.6578672;1.782069;2.203856;2.156806;2.007314;0.2990205;1.101977;1.969042;2.223784;2.384762;1.980849;"Non";"Sur";"Sur"
"G370";0.7454343;2.405322;2.446367;2.003726;0.6919104;1.296144;-0.3736796;1.127253;3.334524;2.304108;2.401516;3.405753;1.17216;2.500557;3.008718;2.692329;2.674271;3.370301;0.7736061;1.896999;2.97478;1.495735;0.56447;0.2600663;-0.1148394;1.706364;2.642851;2.732695;2.447176;3.561181;1.192573;2.484954;2.689225;2.852015;3.215528;3.568048;"Non";"Sur";"Sur"
"G378";-0.05653146;0.29247;0.3799357;0.2395233;-0.2898517;-0.4012422;0.5581764;2.599475;3.227064;2.886345;2.76124;2.859079;0.9003364;2.577181;3.154926;3.119428;2.848791;2.44957;0.1203811;0.04931118;0.3983996;-0.6989816;-0.3370598;-1.047971;1.006912;2.288776;3.110605;2.225157;2.497982;2.528315;0.9713636;2.549507;3.19225;2.64606;2.569133;2.317434;"Non";"Sur";"Sur"
"G379";0.1681408;0.2060728;-0.177798;0.508875;-0.05033265;-0.527387;0.3393388;1.438224;2.158414;2.371357;1.985002;2.457373;0.5392189;1.642445;1.941655;2.462789;2.269317;2.141967;0.07391271;0.02918666;0.4254573;-0.1878834;-0.4157945;-0.5827518;0.3844593;1.335123;1.941056;2.04593;2.149154;2.261718;0.6085118;1.512564;2.020485;2.375434;2.222436;2.071432;"Non";"Sur";"Sur"
"G381";0.743754;0.1687749;-0.05132942;0.4097029;0.9186773;0.7710847;-0.1762703;-0.5790892;-0.5013608;0.004074933;0.8548627;2.055726;0.5391627;0.1428651;-0.6399182;0.06426574;0.4886109;2.128654;0.5110949;0.1975573;0.07779279;0.6108998;0.5168741;1.509185;0.0511622;-0.1872779;-0.3688584;0.1557546;0.8004685;2.821077;0.9473991;-0.2020602;-0.2107572;-0.08231603;0.678285;2.560675;"Sur";"Sur";"Sur"
"G383";-0.7420925;0.288603;-0.1533301;0.4683162;-0.4669317;-0.4870988;0.7136797;3.265708;4.219578;3.533913;3.297869;3.542012;0.9460347;3.446137;3.987722;3.602077;3.345409;3.05915;0.218578;0.4053624;0.8707553;-0.728837;-0.5920509;-0.9187776;1.287051;3.415446;3.87817;2.999606;3.032982;3.293873;1.336318;3.45025;4.049675;3.225579;2.920512;3.137088;"Non";"Sur";"Sur"
"G394";0.1159892;0.3472045;0.2774709;0.7455636;-0.3219922;-0.6047324;-0.03461918;0.9577713;2.948919;3.990042;3.661457;3.813167;-0.797892;1.556331;2.519304;3.725001;3.805755;3.526861;-0.3346164;-0.09932815;0.7526888;0.3077876;-0.687008;-0.6053596;-0.06563241;1.613709;2.375356;3.63744;3.685542;3.854885;-0.6828988;1.730874;2.694347;3.530429;3.986192;3.61132;"Non";"Sur";"Sur"
